cand id	BERTScore_F1	BERTScore_P	BERTScore_R	bert_s+wms	bert_sms	bert_wms	BLEU	elmo_s+wms	elmo_sms	elmo_wms	glove_s+wms	glove_sms	glove_wms	ROUGE-1	ROUGE-2	ROUGE-L	score
6494	0.82546264	0.83698916	0.8142493000000001	6.8369721779360325e-06	0.00015360458562578192	3.035194540788491e-07	0.019355518999999998	4.7e-06	0.000464989	4.74e-08	0.021350525	0.106918675	0.00426191	0.173285195	0.014545451000000001	0.131313128	3
6495	0.80248165	0.80559266	0.79939467	7.4084162903863695e-06	0.00013571635621958738	4.037941530610375e-07	0.02172611	2.45e-06	0.00021500099999999998	2.7799999999999997e-08	0.007829159	0.050992834	0.001196964	0.16197182699999998	0.014184393	0.10945273300000001	2
6496	0.81928027	0.83186644	0.80706924	8.513319084487492e-06	0.00015238858712994266	4.747759172696212e-07	0.024607708	2.33e-06	0.000208583	2.61e-08	0.014203651000000001	0.075049636	0.002688136	0.14035087300000001	0.007067134	0.11707316699999999	1
6497	0.8248389000000002	0.827427	0.82226694	1.2157051284074222e-05	0.00024064616840092598	6.094569296702996e-07	0.074544631	4.55e-06	0.00041321099999999997	5.01e-08	0.019604603999999998	0.099086285	0.0038788459999999996	0.233438481	0.025396821	0.140845066	2
6498	0.8286843	0.841147	0.8165853	7.6103587006337125e-06	0.0001264722414510846	4.54555972797223e-07	0.039468378	3.42e-06	0.000230184	5.0700000000000004e-08	0.017154798	0.078639793	0.003737008	0.22068965100000001	0.020833328999999998	0.187192114	2
6499	0.82780117	0.85027146	0.80648804	1.2299345973206552e-05	0.00022968531255997428	6.565568184483976e-07	0.018093156000000003	3.11e-06	0.00023380099999999998	4.15e-08	0.011694723999999998	0.065301862	0.002088757	0.18382352600000001	0.022222218999999998	0.138297869	1
6500	0.8437939	0.86410874	0.8244121999999999	9.475797895688448e-06	0.00015698365026403695	5.715034987812175e-07	0.044185585	4.16e-06	0.000269392	6.43e-08	0.017527304	0.072907282	0.0041613	0.271777	0.028070172	0.218905469	2
6501	0.83272666	0.8482886999999999	0.81772524	5.714084175431309e-06	9.700810943528264e-05	3.338112369185565e-07	0.021711722000000003	2.41e-06	0.00018476700000000001	3.15e-08	0.015896787	0.065799094	0.00382543	0.194945845	0.021818177999999997	0.17910447399999999	1
6502	0.8454215	0.8593199	0.8319655	1.0894382594358006e-05	0.00014292406284898112	8.118203083527057e-07	0.09644839300000001	3.84e-06	0.000153862	9.51e-08	0.018005596000000002	0.06271043	0.005162536	0.249221179	0.050156735	0.209090905	2
6503	0.8234009	0.83553624	0.811613	1.1560095966808813e-05	0.00021973295046228422	6.073814355661424e-07	0.035177177000000004	2.66e-06	0.000267351	2.64e-08	0.01683793	0.08823605400000001	0.003205806	0.225352109	0.028368791	0.15151514800000002	2
6504	0.82783103	0.83876085	0.81718236	9.512712749916316e-06	0.00017153913592674248	5.056643870491265e-07	0.068761705	4.17e-06	0.000287926	5.91e-08	0.016553043	0.080941968	0.003371051	0.23899370600000003	0.018987337	0.18099547100000002	1
6505	0.8383927	0.84505916	0.8318305	1.0332354923828678e-05	0.0001871459098541348	5.592147159356111e-07	0.118157165	6.03e-06	0.000326024	1.0900000000000001e-07	0.022481268999999998	0.08847443199999999	0.005692399	0.283236989	0.034883716	0.193277306	3
6506	0.8175305	0.83725744	0.7987119	6.714606573500486e-06	9.42575384210985e-05	4.7654187219343354e-07	0.005449613000000001	2.64e-06	0.000153505	4.55e-08	0.012771996	0.060351944000000005	0.002634585	0.13229571699999998	0.015686272	0.099447511	1
6507	0.83336675	0.8373700000000001	0.8294017	1.5990051416017502e-05	0.00029576027790360876	8.644906271268841e-07	0.15281267699999998	6.42e-06	0.000453022	9.1e-08	0.019229845	0.08522341	0.004336418	0.280788172	0.019801975	0.20377358	3
6508	0.8309469	0.8304621999999999	0.8314322000000001	1.0792399776137356e-05	0.0001776845256525486	6.481562366457492e-07	0.081478908	6.36e-06	0.000476574	8.49e-08	0.025095232000000002	0.109282915	0.00575895	0.24299065	0.043887142999999997	0.19742488800000002	2
6509	0.8228759	0.83387005	0.81216794	1.1010394252855858e-05	0.0001749029254852635	6.769938829845193e-07	0.032832959	2.48e-06	0.00017228	3.56e-08	0.013618986000000001	0.073767235	0.002489368	0.204946993	0.028469747000000004	0.163265303	1
6510	0.83409154	0.8579026	0.81156653	1.0797990015373616e-05	0.0001850342251009649	6.25062185262315e-07	0.026688127000000002	3.44e-06	0.00023323900000000002	5.0700000000000004e-08	0.013589717	0.0688817	0.002677587	0.199999996	0.014388486	0.158415838	2
6511	0.8455190999999999	0.8617654	0.82987416	1.0386653041985404e-05	0.00016760954751538583	6.391635986210144e-07	0.070475884	2.8e-06	0.000144206	5.4e-08	0.016103366	0.066259027	0.003893738	0.245161286	0.019480515	0.20276497300000002	2
6512	0.84243494	0.8494508	0.835534	1.478870445478738e-05	0.00018041329807867333	1.2044896439456995e-06	0.19730373	4.98e-06	0.00020067900000000002	1.23e-07	0.021344091000000003	0.072556015	0.006256156999999999	0.388206383	0.034567896	0.28682170100000004	3
6513	0.8258251	0.8317065	0.82002634	1.5036211993480475e-05	0.00030065456743526633	7.506256200600153e-07	0.033076979	7.11e-06	0.000649847	7.79e-08	0.01943208	0.10499669800000001	0.0035824520000000003	0.20279719899999998	0.021126757000000003	0.16666666300000002	2
6514	0.8340388000000001	0.8552271	0.8138749	8.442879957381145e-06	0.00013801221876366974	5.147332051155182e-07	0.02162435	2.99e-06	0.000163728	5.37e-08	0.013460416999999999	0.058918890999999994	0.003048102	0.229629626	0.022388056	0.17021276300000002	1
6515	0.8303275	0.8487611999999999	0.8126774999999999	6.0408843326589175e-06	9.032006168159682e-05	4.01924272129566e-07	0.045199660999999995	2.25e-06	0.000127102	4e-08	0.013303243000000001	0.0596323	0.002964735	0.217687071	0.013698626	0.148514848	1
6516	0.83104634	0.8273787	0.83474666	2.2927572815787478e-05	0.00040899743165285737	1.2783509725003035e-06	0.163500963	8.95e-06	0.000638841	1.25e-07	0.028001461000000002	0.11531790800000001	0.0067993080000000004	0.299349236	0.030501083999999998	0.22448979100000002	3
6517	0.8341204	0.85636514	0.81300205	7.349298544437454e-06	0.00011993488444283071	4.503141662068843e-07	0.013048175	2.83e-06	0.00015011	5.32e-08	0.017691663	0.073355155	0.004262841	0.148148145	0.022388056	0.14432989300000001	1
6518	0.82169855	0.8352414	0.8085879	1.1703849798678364e-05	0.000220302415773934	6.154571824052966e-07	0.015610068999999999	3.46e-06	0.000249293	4.79e-08	0.018144445	0.08710787199999999	0.003779462	0.154981546	0.022304828999999998	0.12307692	1
6519	0.83081174	0.8359040999999999	0.8257809000000002	1.0615113063998963e-05	0.00015470276361131838	7.220678987747021e-07	0.15174079	4.31e-06	0.000258361	7.17e-08	0.017256111	0.07620919799999999	0.003891654	0.29949238100000003	0.015306117	0.231075692	2
6520	0.8403632	0.8419416999999999	0.83879054	1.974910805697564e-05	0.00029522513262665367	1.3023774939197677e-06	0.162658794	6.34e-06	0.00036419699999999997	1.1e-07	0.023879367000000002	0.093045985	0.006127644	0.32258064	0.043243237999999996	0.223076918	2
6521	0.84077513	0.8581983	0.8240453000000001	1.5997845708041587e-05	0.00024656564072428143	1.034847302735258e-06	0.077827993	5.41e-06	0.000358132	8.17e-08	0.021915969	0.088741271	0.005412470999999999	0.239482196	0.032573286	0.165853655	2
6522	0.82745236	0.8376950999999999	0.8174570999999999	7.91382280913555e-06	0.00014014068185151652	4.468873525003317e-07	0.048172237	3.41e-06	0.000244599	4.75e-08	0.020093213000000002	0.078753758	0.005118239	0.200668892	0.026936022999999996	0.18269230399999997	2
6523	0.8480412	0.86522865	0.8315232	1.5797734167437362e-05	0.00024352695191209669	1.0157833559608892e-06	0.08104626200000001	4.56e-06	0.00022265400000000003	9.269999999999999e-08	0.016416717	0.071187389	0.0037467340000000003	0.292207788	0.039215682	0.22439024	2
6524	0.8437357	0.8627153000000001	0.8255733000000001	1.9572316288011693e-05	0.00031584563580807284	1.2033323199402434e-06	0.045144968	5.75e-06	0.000319929	1.0300000000000001e-07	0.021719102	0.08872111	0.005305475	0.24137930600000002	0.027777773999999998	0.131313128	2
6525	0.83404195	0.8532289000000001	0.8156989	7.154508576137215e-06	0.0001422337250666206	3.5866550433118503e-07	0.025359477000000002	2.86e-06	0.00021490099999999998	3.7999999999999996e-08	0.015721169	0.071403316	0.0034383670000000003	0.21505376	0.021660646000000002	0.171717168	2
6526	0.8312950000000001	0.85323274	0.8104571	6.316523770302156e-06	9.592082395342528e-05	4.150665036592761e-07	0.010084504000000001	2.05e-06	0.00011152200000000001	3.75e-08	0.013742108000000001	0.062472438	0.003009912	0.167300377	0.030651337999999997	0.16666666300000002	1
6527	0.8424638000000001	0.86034673	0.8253091	1.451911918872304e-05	0.00020088704124198424	1.042065930473108e-06	0.07783238599999999	3.62e-06	0.00022209400000000002	5.84e-08	0.016950233999999998	0.072227136	0.003973787	0.290322576	0.025974022000000003	0.180094783	2
6528	0.8312367	0.84674436	0.8162868000000001	1.1140457526320966e-05	0.00017013296448620282	7.241415438007147e-07	0.024518155	4.68e-06	0.000281848	7.780000000000001e-08	0.017803811	0.076554037	0.004119219	0.186379925	0.01444043	0.17647058399999999	2
6529	0.83520025	0.84014684	0.8303116	9.88829841906024e-06	0.00020007771435225977	4.869567891368698e-07	0.123965773	6.02e-06	0.000370382	9.630000000000001e-08	0.018301007	0.080449653	0.004098846	0.252747248	0.038674028	0.207792203	2
6530	0.8257244	0.81880784	0.8327588	8.624291248399181e-06	0.00011224220310589929	6.51193403401116e-07	0.14630100599999998	4.99e-06	0.000197728	1.24e-07	0.019336944	0.064539133	0.005662026	0.272373536	0.023437495	0.192307687	3
6531	0.7967999	0.7940347	0.79958457	6.4674629337868305e-06	0.00015357411898800358	2.7228099439548694e-07	0.003232847	2.37e-06	0.000264233	2.11e-08	0.012802653999999998	0.083052967	0.001964801	0.11811023400000001	0.023809521	0.08695651900000001	1
6532	0.8304978999999999	0.83132553	0.8296719000000001	1.4912684236166006e-05	0.0001984856753592709	1.117816830124088e-06	0.162087277	5.43e-06	0.000288719	1.0199999999999999e-07	0.021881328	0.08611070900000001	0.005539471999999999	0.29866666199999997	0.058981228	0.253968249	3
6533	0.83539134	0.8413191999999999	0.8295464	1.2254702340768878e-05	0.00022580457507324293	6.644000082178922e-07	0.072418233	6.25e-06	0.000585433	6.68e-08	0.021690728	0.107228078	0.004387726	0.27564102100000004	0.019354833999999998	0.201834858	2
6534	0.8204365	0.8305135	0.8106011	1.2857965072855673e-05	0.00022552802748789395	7.311342181464552e-07	0.022485837	3.69e-06	0.000317202	4.3e-08	0.015051048000000001	0.08699805699999999	0.00259829	0.19285713899999998	0.02158273	0.17560975199999998	1
6535	0.8237629000000001	0.8225389000000001	0.8249905999999999	1.0186932435666783e-05	0.00016031224586482112	6.426646772773096e-07	0.131078036	4.34e-06	0.000245523	7.56e-08	0.017775055	0.070409279	0.004392933	0.258397928	0.020779216	0.18796992	2
6536	0.8246749	0.82889616	0.82049626	7.81675458601147e-06	0.00010196919832848003	5.799765706936498e-07	0.094737226	2.41e-06	0.000100642	5.71e-08	0.014300641999999999	0.060125269	0.00338123	0.225895312	0.0	0.228571424	2
6537	0.8378054	0.86202747	0.81490743	1.1134095347133016e-05	0.00014815815726509308	8.31939598510974e-07	0.014546947	3.45e-06	0.000173423	6.84e-08	0.015479523	0.063259183	0.00377158	0.20377358199999998	0.022813685	0.159574465	1
6538	0.8290139999999999	0.8434741	0.81504136	1.0746121572247026e-05	0.00017973375734576077	6.394989412098125e-07	0.027331431	3.57e-06	0.000207278	6.13e-08	0.017150838999999998	0.076301047	0.003854952	0.167247383	0.014035084	0.155339802	0
6539	0.8337629999999999	0.8573403	0.81144774	9.315349393686924e-06	0.00019834848704088548	4.3705133408691435e-07	0.002028746	4.09e-06	0.00036540300000000004	4.59e-08	0.013523618999999999	0.080925412	0.002259961	0.153225804	0.01626016	0.112359548	1
6540	0.82290417	0.8389694	0.80744255	7.828661247450205e-06	0.00011745529302490305	5.138454645369596e-07	0.013201398999999999	1.28e-06	8.379999999999999e-05	1.8999999999999998e-08	0.010653978	0.048821562	0.0022988929999999998	0.202247188	0.007547167	0.196891188	2
6541	0.81746835	0.8217473	0.8132337	1.2612733230799013e-05	0.00022128153507783798	7.183548117285103e-07	0.092818731	3.73e-06	0.000314183	4.42e-08	0.022569641	0.108381732	0.004699657	0.215297446	0.022792017999999997	0.160337548	2
6542	0.83758795	0.84063846	0.83455944	1.914766297985807e-05	0.0003716143048224292	9.798260608547941e-07	0.125605101	7.04e-06	0.0005099109999999999	9.720000000000001e-08	0.024560702	0.109090095	0.00551931	0.269662917	0.028248582999999997	0.157676344	2
6543	0.8231856	0.8205181999999999	0.8258704	8.263203949726486e-06	0.0001327938025166629	5.140802479039722e-07	0.129855315	4.2e-06	0.000321892	5.48e-08	0.021413732999999997	0.093730646	0.004870456	0.269129283	0.037135273999999996	0.187499995	3
6544	0.84095347	0.8615721	0.8212985999999999	8.954554825487703e-06	9.737200076081868e-05	8.144009796170234e-07	0.040020517	3.34e-06	0.000116363	9.58e-08	0.016197806000000002	0.051256776	0.005066555	0.23367697199999998	0.006920411	0.181818178	2
6545	0.80419534	0.80458456	0.8038065	8.59302814482222e-06	0.00013377916946525622	5.50605803429654e-07	0.0034239640000000003	1.34e-06	0.000107808	1.65e-08	0.010665923	0.05843421099999999	0.001931081	0.117647056	0.015810274	0.117647056	1
6546	0.81735134	0.8202629000000001	0.81446046	7.553244701810408e-06	0.0001929214542638206	2.9572372515334363e-07	0.014518121	5.16e-06	0.000510512	5.1799999999999994e-08	0.014919827	0.093710581	0.0023666439999999998	0.154981546	0.022304828999999998	0.119999996	1
6547	0.82651335	0.84160054	0.81195754	6.544828978772627e-06	9.152008490054908e-05	4.6471192264681397e-07	0.002418185	2.33e-06	0.000161873	3.35e-08	0.011512053000000001	0.05619133	0.002351286	0.11155378199999999	0.008032126	0.120218576	2
6548	0.83185524	0.8495869	0.81484854	8.444482409230542e-06	0.00016445047195766085	4.3232549721036617e-07	0.017607503	3.68e-06	0.00031261099999999997	4.3300000000000004e-08	0.021624088	0.08986933	0.005202458	0.19999999699999998	0.029850743	0.12631578599999999	1
6549	0.8416254000000001	0.84815514	0.8351953999999999	2.2095288124707667e-05	0.00030267673839309817	1.591328019396004e-06	0.177797686	5.83e-06	0.000282237	1.1900000000000001e-07	0.022760832	0.083735478	0.00616687	0.308068455	0.05405404900000001	0.222222217	1
6550	0.83189404	0.85463285	0.8103338000000001	7.600748184113935e-06	0.00012736077052772368	4.4667601473278617e-07	0.0016872439999999999	2.16e-06	0.000151864	3.07e-08	0.012206089	0.053213631	0.002777983	0.145748985	0.040816324	0.156424578	1
6551	0.81817275	0.81833285	0.8180126	1.3490577267933575e-05	0.00024642248002010076	7.333024312630285e-07	0.09443529199999999	5.34e-06	0.000431175	6.61e-08	0.021897151	0.10025653	0.004775139	0.25671641300000003	0.024024019	0.158333329	2
6552	0.8060364000000001	0.81171095	0.80044067	3.033682592796507e-06	5.699463348724156e-05	1.5924886033456305e-07	0.008107258	2.23e-06	0.000235149	2.11e-08	0.014552786000000002	0.082498821	0.002563373	0.11235954699999999	0.0	0.119999996	1
6553	0.8352698000000001	0.8389523999999999	0.83161944	1.6707196848510102e-05	0.00027977889560504846	9.952313985286146e-07	0.146559142	4.14e-06	0.000262511	6.54e-08	0.019547015	0.083891042	0.00453826	0.29444444	0.03910614	0.201612898	2
6554	0.83862346	0.8465882	0.8308072	1.7062634956694957e-05	0.00028036570917244487	1.0240519722306432e-06	0.15614362	4.29e-06	0.000296367	6.2e-08	0.019554958	0.082457506	0.004610793	0.287292813	0.033333327999999995	0.188524585	3
6555	0.81286174	0.8233518	0.8026356	7.257271805145253e-06	9.812980286687676e-05	5.340702069067221e-07	0.011685371000000002	3.7e-06	0.00020995	6.5e-08	0.018278506	0.072456097	0.004414155	0.149812731	0.015094336000000002	0.171717168	1
6556	0.8387796000000001	0.8598508	0.8187165	8.811499446433832e-06	0.00012709771577452494	5.937795823626518e-07	0.033913219	2.22e-06	0.000132465	3.7e-08	0.012260103999999999	0.051084037	0.0029210840000000004	0.240282682	0.021352309	0.207920788	1
6557	0.83197916	0.84521866	0.81914794	7.898818104672592e-06	0.00012235451857371194	5.088897180847914e-07	0.063323191	4.26e-06	0.000285414	6.37e-08	0.018536986000000002	0.074353368	0.004612473	0.251612899	0.019480515	0.138248844	1
6558	0.8185714	0.82464767	0.8125840999999999	1.2528790676205676e-05	0.00032281314853157053	4.773023450601283e-07	0.024909085	6.6e-06	0.000687947	6.15e-08	0.017460653	0.100828938	0.003002448	0.238267144	0.029090906	0.196078427	1
6559	0.82264066	0.8382729999999999	0.80758065	7.705010865884649e-06	0.00012771873145833414	4.647899295464579e-07	0.029744653	3.5e-06	0.000271849	4.51e-08	0.019393076999999998	0.08765361599999999	0.004279684000000001	0.197183095	0.014184393	0.16504854	2
6560	0.80173105	0.8020089	0.8014534000000001	8.618831733172259e-06	0.00015886820961972357	4.6740628377553213e-07	0.017827944	1.94e-06	0.000145752	2.57e-08	0.012014135	0.06885772700000001	0.0020911560000000003	0.127208477	0.014234871999999999	0.14358974	1
6561	0.82197726	0.82048315	0.82347685	1.6963403874009126e-05	0.00031521371966486964	9.128742401738777e-07	0.150820003	7.31e-06	0.000603758	8.86e-08	0.022354165	0.103859214	0.004808384000000001	0.291457281	0.030303025	0.177121766	2
6562	0.8203775999999999	0.8247610000000001	0.8160405	6.180472522489852e-06	0.0001426577026750943	2.619694665285874e-07	0.04375814	4.52e-06	0.000333555	6.12e-08	0.019680766000000002	0.09240947599999999	0.004161811	0.23728813199999998	0.02730375	0.16504854	1
6563	0.8318556	0.83852464	0.82529163	1.8460019040858364e-05	0.0002707278522935519	1.2555265961599925e-06	0.172075809	5.56e-06	0.00034274	8.99e-08	0.018908726	0.081115508	0.004398085	0.304999995	0.035175873999999996	0.222222217	3
6564	0.8092973000000001	0.80249685	0.816214	1.0490492779036333e-05	0.0001987559770591542	5.484958096579506e-07	0.116805176	4.72e-06	0.000291555	7.65e-08	0.022797348999999998	0.089056379	0.005817116	0.21411191699999998	0.004889971	0.189830503	3
6565	0.8247171999999998	0.8273084999999999	0.8221421999999998	1.2927212208651567e-05	0.0002120640982489966	7.876397923095191e-07	0.144980414	4.94e-06	0.00032873099999999997	7.43e-08	0.020232901	0.08967366199999999	0.004562792	0.30303029800000003	0.033240992000000004	0.215139437	1
6566	0.8389029	0.84221387	0.83561796	1.8319244454009608e-05	0.0002552432629543709	1.2949020529145086e-06	0.124714084	5.19e-06	0.000242729	1.1e-07	0.021978132	0.075877038	0.006313763000000001	0.307246372	0.017492707	0.24489795399999997	3
6567	0.8133653000000001	0.8125291	0.81420314	9.682450096801442e-06	0.00015849699356653273	5.887981457000861e-07	0.08936271800000001	4.49e-06	0.00034213699999999995	5.88e-08	0.017587398	0.081400549	0.003757874	0.25377643	0.024316105	0.186440673	1
6568	0.82820797	0.84100366	0.8157958000000001	1.0068404708455377e-05	0.00019709925352499432	5.105361377872146e-07	0.008900508	4.99e-06	0.00038773199999999995	6.36e-08	0.016435194	0.078489793	0.003434233	0.14339622300000002	0.00760456	0.14358974	1
6569	0.8185214	0.8263205	0.8108681	9.011696363805738e-06	0.0001521472415139624	5.329117229724917e-07	0.035524084	2.84e-06	0.00020444400000000002	3.95e-08	0.013716118000000001	0.06915184	0.00270715	0.20069203800000002	0.020905919	0.19444444	1
6570	0.8346931999999999	0.84984535	0.8200719000000001	9.932862005263204e-06	0.000153458166706667	6.314460717338554e-07	0.092442726	3.09e-06	0.000165766	5.7699999999999994e-08	0.012074081	0.056611849000000006	0.00257016	0.278637766	0.012461055	0.21428571	2
6571	0.8350434999999999	0.8350785	0.83500844	1.2934364629736846e-05	0.0002422439363303438	6.899830687007704e-07	0.139505601	4.95e-06	0.000299605	8.01e-08	0.022914645	0.08335189	0.0061967540000000005	0.248677244	0.02659574	0.18320610199999998	2
6572	0.8380351999999999	0.84124255	0.8348523000000001	1.5233300402283618e-05	0.00022984614786336567	1.009462787412134e-06	0.14032645	6.2e-06	0.00036865	1.04e-07	0.026694258999999998	0.10265421	0.00693978	0.297752804	0.039548018	0.20338982600000002	3
6573	0.8274357	0.8475214	0.8082799	5.7799735570499125e-06	0.00010465596458149333	3.1862850952501165e-07	0.016264736000000002	3.26e-06	0.000231112	4.59e-08	0.018269375	0.073935775	0.004489333	0.178438658	0.029962544	0.191489358	1
6575	0.8335448000000001	0.84185696	0.8253950999999999	2.106291202500676e-05	0.000280797588876076	1.5759219533802603e-06	0.188070514	7.43e-06	0.000423586	1.29e-07	0.020902131	0.08782887699999999	0.004972799	0.334928225	0.033653841000000004	0.24806201100000003	3
6576	0.8351389000000001	0.8467321	0.8238589	1.0806509626864814e-05	0.00017689274584713552	6.554869892638844e-07	0.076963248	2.92e-06	0.00018470099999999998	4.61e-08	0.014044253000000001	0.065881098	0.002983308	0.256410252	0.038709673	0.157407403	2
6577	0.8244049000000001	0.83665466	0.81250876	5.358724629092439e-06	0.0001084169475674698	2.647083699103899e-07	0.034304674	2.7e-06	0.000164726	4.440000000000001e-08	0.014234202	0.067788005	0.0029834740000000003	0.22614840600000002	0.035587185	0.16999999600000001	1
6578	0.8192756	0.82348055	0.8151135	1.2001880681948026e-05	0.00018142661530887017	7.924195440174005e-07	0.058354789000000004	2.09e-06	0.00012322600000000002	3.52e-08	0.015330173999999998	0.073953828	0.0031543390000000004	0.229508193	0.026402636	0.181818177	3
6579	0.8189209	0.82020247	0.8176434	1.2357414972096145e-05	0.00020335469183919768	7.447451406795565e-07	0.11645388300000001	4.22e-06	0.000304994	5.83e-08	0.020755347	0.098283879	0.004379257	0.26111110600000004	0.016759772	0.166666662	2
6580	0.8222560999999999	0.82114905	0.82336605	9.27943050955386e-06	0.00016998003015796464	5.044125995086497e-07	0.10987926699999999	3.42e-06	0.00033917800000000004	3.4500000000000005e-08	0.01615978	0.088538517	0.00292625	0.254847641	0.016713086999999998	0.196078427	2
6581	0.83653975	0.85472226	0.81911486	1.4035394211454184e-05	0.00030069241772076567	6.551301422811099e-07	0.02491442	3.81e-06	0.000314768	4.6200000000000003e-08	0.017046445	0.084478867	0.0034373359999999996	0.19424460100000002	0.021739127	0.12307692	1
6582	0.8430244	0.8504402	0.83573675	1.7211504074958574e-05	0.0003048563894825919	9.710519912023214e-07	0.137242175	6.86e-06	0.000407179	1.15e-07	0.027185675	0.10909202	0.006767429	0.29444444	0.033519547999999996	0.21138210899999998	2
6583	0.82549155	0.82844484	0.82255924	9.005871363761063e-06	0.0001363970431299696	5.822343189198759e-07	0.030845968999999997	3.53e-06	0.00022029599999999998	5.67e-08	0.018555783	0.08396381800000001	0.00408951	0.151202745	0.027681657000000002	0.122065724	2
6584	0.8297556	0.8307515	0.82876205	1.3241094247616765e-05	0.00023205835439323887	7.547667537012262e-07	0.144153751	6.2e-06	0.00041525800000000006	9.240000000000001e-08	0.025153845	0.10319832400000001	0.006131066	0.292682922	0.038147134	0.19762845399999998	3
6585	0.81036144	0.8198898000000001	0.8010519	2.3589330471214117e-06	5.044535222801965e-05	1.1030888242060995e-07	0.000515195	1.57e-06	0.00011240100000000001	2.18e-08	0.013032405	0.063650564	0.002649281	0.07377049	0.016528923	0.067415728	0
6586	0.8353306	0.84424806	0.8265995999999999	5.994096733901651e-06	7.018112270079118e-05	5.023569634471108e-07	0.097698626	1.78e-06	6.35e-05	4.92e-08	0.012039471999999999	0.042109521	0.0033513220000000003	0.20809248100000002	0.017441856000000002	0.170940166	2
6587	0.82383555	0.8271985999999999	0.8204996999999999	9.39567467044561e-06	0.00018571007209639662	4.746075123890361e-07	0.05351193	2.82e-06	0.000200637	3.96e-08	0.018169232	0.079082503	0.004161032	0.202614375	0.013157891000000001	0.16513761	1
6588	0.8191616999999999	0.8407886	0.7986194999999999	9.096765665171807e-06	0.00013034710347369788	6.233406225755494e-07	0.000940408	3.11e-06	0.000210755	4.46e-08	0.008455721	0.054530822	0.001298643	0.114285712	0.00823045	0.11363636099999999	0
6589	0.8367597999999999	0.85089505	0.8230866	6.1663368392750876e-06	8.403450532437341e-05	4.469333828497449e-07	0.036345294	4.17e-06	0.000217299	7.93e-08	0.015838202	0.064159143	0.003877892	0.178694154	0.020761242	0.15238094800000002	1
6590	0.8396601999999999	0.8569469000000001	0.8230572	1.1426691687327635e-05	0.00016374514617599917	7.955915456689535e-07	0.041104953	2.93e-06	0.000136564	6.28e-08	0.01570858	0.063255413	0.00389299	0.221453283	0.027874561000000003	0.159999996	2
6591	0.8093378999999999	0.8097548999999999	0.8089214	9.394984743928956e-06	0.00015509186207197752	5.641056218832049e-07	0.041284333	3.3e-06	0.000211053	5.1500000000000005e-08	0.015356527	0.076063544	0.0030826779999999997	0.154838705	0.0	0.14611871699999998	1
6592	0.82502353	0.8272912	0.8227683000000001	1.2031619537901092e-05	0.0001983297610989716	7.239047083877013e-07	0.11572184699999999	7.43e-06	0.0006038559999999999	9.12e-08	0.021283208999999997	0.104386343	0.004334958	0.268907558	0.022535206000000002	0.183333329	3
6593	0.8265437	0.83399343	0.81922585	7.373568079415274e-06	0.00013757213087190826	3.945388397935804e-07	0.061758448	3.16e-06	0.000298614	3.34e-08	0.021823606000000002	0.101888818	0.004674404	0.199999996	0.032467527999999996	0.14678898699999998	2
6594	0.83229876	0.85178024	0.81368864	1.5351795705685087e-05	0.0003255007978581307	7.203545881871846e-07	0.046394515	2.34e-06	0.000213014	2.57e-08	0.019322385	0.09928379	0.0037555329999999997	0.232081907	0.020618553	0.160804016	1
6595	0.81881547	0.8277633	0.8100589	9.979034805629537e-06	0.00016113181338325638	6.12704126526232e-07	0.041351942999999995	4.58e-06	0.00038652300000000005	5.42e-08	0.017241693	0.088840344	0.003346183	0.22837369899999999	0.027874561000000003	0.157635464	1
6596	0.8354364	0.84266186	0.8283338	1.2038391248291749e-05	0.00022208236430930293	6.521989997956242e-07	0.108690829	4.34e-06	0.000313366	6.01e-08	0.021587951	0.089562534	0.005189515	0.283236989	0.017441856000000002	0.21008402899999998	2
6597	0.8256289000000001	0.8250334	0.8262253	1.5102088835490827e-05	0.00031580527572829285	7.103250303970021e-07	0.135665342	6.64e-06	0.000559864	7.87e-08	0.025365022999999997	0.115000022	0.005590943	0.290322576	0.027027022	0.16279069300000001	3
6598	0.8287587	0.85589504	0.80329025	1.3718190471906673e-05	0.00021405554580524244	8.791584871841337e-07	0.000503365	1.95e-06	0.000127085	3e-08	0.01387252	0.070496692	0.00272862	0.149377591	0.025104601	0.127167628	1
6599	0.8387459	0.8381957	0.8392968000000001	2.6043998757233514e-05	0.0004262413927231852	1.5902387493522944e-06	0.09683711199999999	6.17e-06	0.00037885800000000004	1e-07	0.025334966	0.088759595	0.007231451	0.272445816	0.031152642999999997	0.219409278	3
6600	0.83585685	0.8444440000000001	0.82744265	9.423250409056247e-06	0.0001638940338661081	5.417888163015236e-07	0.10301159	4.38e-06	0.000310206	6.17e-08	0.017720098	0.075113453	0.004171704	0.253687311	0.011869432	0.157676344	3
6601	0.82968855	0.83376956	0.82564723	8.411969618599519e-06	0.00015185920296243268	4.6549169329471037e-07	0.10771786400000001	4.85e-06	0.000256799	9.15e-08	0.021640432	0.083088478	0.005599584	0.282208584	0.055555550999999995	0.198275857	2
6602	0.8197321	0.8330173000000001	0.8068641	1.1329240582987693e-05	0.00018309001401747374	7.003997125720736e-07	0.034635487	4.16e-06	0.00034715	4.9900000000000003e-08	0.017395509	0.089923062	0.0033651429999999997	0.232394362	0.014184393	0.17999999600000002	1
