candidate_id	similarity score	score
7145	4.31E-08	1
7146	1.11E-07	2
7147	1.12E-07	3
7148	8.11E-08	1
7149	6.73E-08	3
7150	4.05E-08	1
7151	1.37E-07	3
7152	4.50E-08	1
7153	1.14E-07	3
7154	7.23E-08	3
7155	6.09E-08	3
7156	6.84E-08	1
7157	7.33E-08	2
7158	5.35E-08	2
7159	6.07E-08	3
7160	3.95E-08	1
7161	3.11E-08	3
7162	8.88E-08	2
7163	5.37E-08	2
7164	7.72E-08	2
7165	3.84E-08	3
7166	1.31E-07	2
7167	7.46E-08	3
7168	5.39E-08	1
7169	8.33E-08	2
7170	2.76E-08	1
7171	4.85E-08	2
7172	6.63E-08	2
7173	8.62E-08	3
7174	7.69E-08	3
7175	2.69E-08	2
7176	5.51E-08	1
7177	3.28E-08	2
7178	4.25E-08	1
7179	2.79E-08	1
7180	6.72E-08	1
7181	8.46E-08	3
7182	9.69E-08	1
7183	1.21E-07	3
7184	6.43E-08	2
7185	9.85E-08	3
7186	8.00E-08	2
7187	8.13E-08	3
7188	4.87E-08	3
7189	7.40E-08	1
7190	1.17E-07	1
7191	3.46E-08	1
7192	2.72E-08	0
7193	4.37E-08	1
7194	3.79E-08	1
7195	4.69E-08	1
7196	6.42E-08	2
7197	9.26E-08	3
7198	6.75E-08	2
7199	6.86E-08	1
7200	8.56E-08	2
7201	6.75E-08	1
7202	8.26E-08	2
7203	3.65E-08	1
7204	9.93E-08	3
7205	4.22E-08	1
7206	4.13E-08	1
7207	5.91E-08	1
7208	3.32E-08	1
7209	1.43E-07	3
7210	7.55E-08	2
7211	9.59E-08	3
7212	7.15E-08	3
7213	7.87E-08	1
7214	3.75E-08	2
7215	6.28E-08	2
7216	5.38E-08	2
7217	9.56E-08	3
7218	7.84E-08	3
7219	8.04E-08	2
7220	3.56E-08	1
7221	6.61E-08	1
7222	1.04E-07	3
7223	1.78E-08	1
7224	5.50E-08	3
7225	4.07E-08	1
7226	5.10E-08	2
7227	3.57E-08	1
7228	5.00E-08	2
7229	1.07E-07	3
7230	6.61E-08	1
7231	7.49E-08	3
7232	2.97E-08	1
7233	3.26E-08	1
7234	7.39E-08	1
7235	5.08E-08	2
7236	4.30E-08	1
7237	3.86E-08	1
7238	2.63E-08	1
7239	6.37E-08	2
7240	8.10E-08	1
7241	1.03E-07	2
7242	8.84E-08	2
7243	1.07E-07	2
7244	8.04E-08	3
7245	2.87E-08	2
7246	6.08E-08	3
7247	4.80E-08	1
7248	8.98E-08	3
7249	1.03E-07	2
7250	6.01E-08	2
7251	7.49E-08	1
7253	9.06E-08	1
7254	3.62E-08	1
7255	4.02E-08	2
7256	9.95E-08	3
7257	2.91E-08	1
7258	8.77E-08	1
7259	7.28E-08	1
7260	7.20E-08	2
7261	7.86E-08	2
7262	3.13E-08	1
7263	8.26E-08	2
7264	6.01E-08	1
7265	1.08E-07	3
7266	2.74E-08	2
7267	3.89E-08	2
7268	4.98E-08	1
7269	3.50E-08	2
7270	6.34E-08	1
7271	9.29E-08	3
7272	9.49E-08	3
7273	5.29E-08	2
7274	4.17E-08	0
7275	8.71E-08	3
7276	8.62E-08	2
7277	5.67E-08	2
7278	1.33E-07	2
7279	3.37E-08	1
7280	9.72E-08	3
7281	5.27E-08	2
7282	7.56E-09	1
7283	4.49E-08	1
7284	1.15E-07	3
7285	6.17E-08	3
7286	4.39E-08	1
7287	9.76E-08	2
7288	1.74E-09	1
7289	6.24E-08	2
7290	4.26E-08	1
7291	6.92E-08	2
7292	3.85E-08	2
7293	6.46E-08	2
7294	9.44E-08	2
7295	1.17E-07	3
7296	3.84E-08	2
7297	3.72E-08	1
7298	7.52E-08	2
7299	4.48E-08	1
7300	6.88E-08	2
7301	6.85E-08	3
7302	6.11E-08	3
7303	4.83E-08	2
7304	3.81E-08	0
7305	7.73E-08	0
7306	5.24E-08	1
7307	1.26E-07	3
7308	5.78E-08	2
7309	1.25E-07	3
7310	7.89E-08	2
7311	3.73E-08	1
7312	8.63E-08	2
7313	7.66E-08	2
7314	6.95E-08	2
7315	1.55E-07	3
7316	1.03E-07	1
7317	5.41E-08	2
7318	5.18E-08	1
7319	1.12E-07	3
7320	4.87E-08	2
7321	7.90E-08	2
7322	2.37E-08	1
7323	5.27E-08	1
7324	6.69E-08	1
7325	2.37E-08	1
7326	5.95E-08	2
7327	5.74E-08	2
7328	4.20E-08	1
7329	3.64E-08	1
7330	8.48E-08	2
7331	3.13E-08	0
7332	6.12E-08	3
7333	5.17E-08	2
7334	5.13E-08	1
7335	6.61E-08	3
7336	5.32E-08	3
7337	6.86E-08	2
7338	3.58E-08	1
7339	8.63E-08	2
7340	3.45E-08	2
7341	4.14E-08	1
7342	3.44E-08	1
7343	4.04E-08	1
7344	8.14E-08	3
7345	2.65E-08	1
7346	7.17E-08	1
7347	6.30E-08	1
7348	2.89E-08	0
7349	4.35E-08	1
7350	5.68E-08	1
7351	3.78E-08	1
7352	7.52E-08	2
7353	1.15E-07	2
7354	8.39E-08	3
7355	1.21E-07	3
7356	3.54E-08	2
7357	3.68E-08	1
7358	6.09E-08	1
7359	2.71E-08	0
7360	6.92E-08	2
7361	4.98E-08	3
7362	3.72E-08	2
7363	3.59E-08	1
7364	8.50E-08	3
7365	3.07E-08	2
7366	6.23E-08	3
7367	6.22E-08	1
7368	5.76E-08	1
7369	2.71E-08	1
7370	5.62E-08	2
7371	6.66E-08	3
7372	6.96E-08	3
7373	6.84E-08	3
7374	5.99E-08	1
7375	1.01E-07	2
7376	5.50E-08	2
7377	8.20E-08	2
7378	5.33E-08	2
7379	1.04E-07	2
7380	3.51E-08	2
7381	1.22E-07	3
7382	7.15E-08	2
7383	4.18E-08	1
7384	9.57E-08	1
7385	2.80E-08	1
7386	5.40E-08	1
7387	1.43E-07	3
7388	4.67E-08	2
7389	1.89E-07	3
7390	3.67E-08	1
7391	1.14E-07	3
7392	1.21E-07	3
7393	3.74E-08	2
7394	2.99E-08	1
7395	5.17E-08	1
7396	4.45E-08	3
7397	5.19E-08	2
7398	3.25E-08	1
7399	4.06E-08	1
7400	3.85E-08	1
7401	5.45E-08	3
7402	5.19E-08	2
7403	1.13E-07	2
7404	6.84E-08	2
7405	7.42E-08	3
7406	7.77E-08	1
7407	6.27E-08	3
7408	1.19E-07	1
7409	8.20E-08	2
7410	1.43E-07	3
7411	3.21E-08	1
7412	3.17E-08	2
7413	7.53E-08	3
7414	5.83E-08	1
7415	7.18E-08	3
7416	4.96E-08	2
7417	1.24E-07	3
7418	6.00E-08	2
7419	9.56E-08	3
7420	1.29E-07	3
7421	2.63E-08	1
7422	2.15E-08	0
7423	4.36E-08	2
7424	1.48E-07	3
7425	3.48E-08	1
7426	4.50E-08	1
7427	4.72E-08	2
7428	2.22E-07	3
7429	8.88E-08	3
7430	3.14E-08	1
7431	5.15E-08	2
7432	6.47E-09	1
7433	9.72E-08	2
7434	2.86E-08	1
7435	7.80E-08	3
7436	7.09E-08	2
7437	9.04E-08	2
7438	2.77E-08	1
7439	4.67E-08	2
7440	4.91E-08	2
7441	1.58E-08	1
7442	5.35E-08	1
7443	4.77E-09	3
7444	9.53E-08	3
7445	3.84E-08	1
7447	8.00E-08	1
7448	5.55E-08	2
7449	5.43E-08	3
7450	8.06E-08	2
7451	3.53E-08	1
7452	6.64E-08	2
7453	1.89E-09	3
7454	4.98E-08	1
7455	9.99E-08	3
7456	7.68E-08	3
7457	1.97E-08	0
7458	4.99E-08	2
7459	3.62E-08	1
7460	4.65E-08	1
7461	9.32E-08	2
7462	4.47E-08	2
7463	4.33E-08	2
7464	5.74E-08	2
7465	5.66E-08	2
7466	3.77E-08	1
7467	7.39E-08	3
7468	6.11E-08	1
7469	8.07E-08	2
7470	1.03E-07	2
7471	3.99E-08	1
7472	2.54E-08	2
7473	3.66E-08	3
7474	7.09E-08	2
7475	5.34E-08	2
7476	5.70E-08	2
7477	2.60E-08	1
7478	1.34E-07	3
7479	5.62E-08	1
7480	9.94E-08	3
7481	4.94E-08	1
7482	6.11E-08	2
7483	3.89E-08	2
7484	4.92E-08	1
7485	5.84E-08	1
7486	4.93E-08	1
7487	8.74E-08	3
7488	5.26E-08	1
7489	3.26E-08	1
7490	7.99E-08	2
7491	1.07E-07	3
7492	1.18E-07	2
7493	1.18E-07	3
7494	5.75E-08	2
7495	5.95E-08	2
7496	2.16E-08	1
7497	1.73E-08	1
7498	7.26E-08	2
7499	1.91E-08	1
7500	3.31E-08	1
7501	5.87E-08	2
7502	1.46E-07	3
7503	1.02E-07	3
7504	1.12E-07	3
7505	5.88E-08	3
7506	4.27E-08	1
7507	5.14E-08	1
7508	2.73E-08	1
7509	3.99E-08	1
7510	7.16E-08	2
7511	3.48E-08	1
7512	1.54E-09	2
7513	3.55E-08	3
7514	6.62E-08	3
7515	8.16E-08	2
7516	7.35E-08	3
7517	9.22E-08	1
7518	3.46E-08	1
7519	8.84E-08	2
7520	3.78E-08	1
7521	9.44E-08	3
7522	6.08E-08	2
7523	1.52E-07	2
7524	1.88E-08	2
7525	4.98E-08	2
7526	6.33E-08	3
7527	1.29E-08	2
7528	6.92E-08	3
7529	8.32E-08	1
7530	5.12E-08	2
7531	6.48E-08	1
7532	4.41E-08	1
7533	7.35E-08	2
7534	1.21E-07	3
7535	4.51E-08	1
7536	5.99E-08	1
7537	5.25E-08	1
7538	5.84E-08	2
7539	1.00E-07	3
7540	5.75E-08	2
7541	5.78E-08	2
7542	1.28E-07	3
7543	1.38E-07	3
7544	7.06E-08	1
7545	8.05E-08	3
7546	6.01E-08	3
7547	7.10E-08	3
7548	1.18E-07	3
7549	3.66E-08	1
7550	5.44E-08	1
7551	8.27E-08	2
7552	5.19E-08	1
7553	8.11E-08	2
7554	6.65E-08	3
7555	5.34E-08	1
7556	3.51E-08	2
7557	1.17E-08	1
7558	6.67E-08	2
7559	3.05E-08	1
7560	4.31E-08	2
7561	1.34E-07	3
7562	5.26E-08	2
7563	8.08E-08	3
7564	3.78E-08	2
7565	1.58E-08	1
7566	5.17E-08	1
7567	3.70E-08	2
7568	5.82E-08	2
7569	3.09E-08	2
7570	6.99E-08	2
7571	7.30E-08	3
7572	3.51E-08	2
7573	3.83E-08	1
7574	6.43E-08	3
7575	4.82E-08	3
7576	6.61E-08	2
7577	1.69E-08	3
7578	1.02E-07	3
7579	6.68E-08	2
7580	6.50E-08	2
7581	2.44E-08	1
7582	5.19E-08	2
7583	1.03E-07	3
7584	5.18E-08	2
7585	5.23E-08	1
7586	5.99E-08	2
7587	7.57E-08	1
7588	5.48E-08	2
7589	5.08E-08	1
7590	1.21E-07	3
7591	7.23E-08	3
7592	5.99E-08	1
7593	3.49E-08	1
7594	4.89E-08	1
7595	4.85E-08	2
7596	5.28E-08	2
7597	2.88E-08	1
7598	6.00E-08	2
7599	9.62E-08	3
7600	5.66E-08	2
7601	8.84E-08	2
7602	1.14E-07	2
7603	5.15E-08	1
7604	6.90E-08	2
7605	1.32E-07	3
7606	7.17E-08	3
7607	5.34E-08	2
7608	7.49E-08	1
7609	8.59E-08	2
7610	5.32E-08	2
7611	4.22E-08	1
7612	5.39E-08	1
7613	2.10E-07	3
7614	5.05E-08	2
7615	6.03E-08	1
7616	8.15E-08	3
7617	5.23E-08	1
7618	5.01E-08	1
7619	9.50E-08	1
7620	7.42E-08	3
7621	2.67E-08	1
7622	1.51E-07	2
7623	1.11E-07	3
7624	1.03E-07	3
7625	9.72E-08	3
7626	6.10E-08	2
7627	4.13E-08	1
7628	8.76E-08	2
7629	2.42E-08	1
7630	2.89E-08	2
7631	4.41E-08	1
7632	5.97E-08	2
7633	1.57E-08	3
7634	2.92E-08	1
7635	4.26E-08	3
7636	3.00E-08	1
7637	7.60E-08	2
7638	4.71E-08	2
7639	6.50E-08	2
7640	6.18E-08	2
7641	5.86E-08	3
7642	8.59E-08	2
7643	9.28E-08	2
7644	6.76E-08	1
7645	1.04E-07	2
7646	3.69E-08	1
7647	6.35E-08	2
7648	3.46E-08	0
7649	4.93E-08	2
7650	5.07E-08	1
7651	4.40E-08	1
7652	6.79E-08	2
7653	4.03E-08	2
7654	3.45E-08	1
7655	6.43E-08	1
7656	4.79E-08	1
7657	5.85E-08	3
7658	4.70E-08	2
7659	6.41E-08	2
7660	5.46E-08	2
7661	4.07E-08	2
7662	8.44E-08	2
7663	4.90E-08	3
7664	8.06E-08	2
7665	4.02E-08	2
7666	6.96E-08	2
7667	5.09E-08	2
7668	9.57E-08	1
7669	6.22E-08	3
7670	3.51E-08	0
7671	1.91E-08	0
7672	9.39E-08	3
7673	3.02E-08	3
7674	6.93E-08	2
7675	7.55E-08	2
7676	1.35E-07	2
7677	1.10E-07	3
7678	6.94E-08	1
7679	7.06E-08	1
7680	9.31E-08	3
7681	9.63E-08	3
7682	4.09E-08	1
7683	6.11E-08	2
7684	9.05E-08	3
7685	8.79E-08	3
7686	6.69E-08	1
7687	1.07E-07	3
7688	8.57E-08	3
7689	9.86E-08	3
7690	7.96E-08	2
7691	4.56E-08	2
7692	1.14E-07	2
7693	5.78E-08	3
7694	1.02E-07	3
7695	4.15E-08	1
7696	7.86E-08	2
7697	1.08E-07	2
7698	5.44E-08	2
7699	8.11E-08	1
7700	1.04E-07	3
7701	3.01E-08	0
7702	7.49E-08	3
7703	6.62E-08	2
7704	3.95E-08	2
7705	3.71E-08	1
7706	8.17E-08	2
7707	1.11E-07	2
7708	4.36E-08	3
