candidate_id	similarity score	score
7260	0.000149662	2
7261	0.000256416	2
7262	0.000167631	1
7263	0.000449707	2
7264	0.000393331	1
7265	0.000539908	3
7266	0.000257723	2
7267	0.000192075	2
7268	0.000293106	1
7269	0.000515945	2
7270	0.000104312	1
7271	0.000278209	3
7272	0.000483683	3
7273	0.000336309	2
7274	0.00048135	0
7275	0.000213566	3
7276	0.000403334	2
7277	0.000236261	2
7278	0.000550877	2
7279	0.000232834	1
7280	0.000228639	3
7281	0.000518916	2
7282	0.000342105	1
7283	0.000291986	1
7284	0.000347224	3
7285	0.000526396	3
7286	0.0003998	1
7287	0.000176402	2
7288	0.000540356	1
7289	0.00019805	2
7290	0.000432693	1
7291	0.000376882	2
7292	0.000228417	2
7293	0.000646227	2
7294	0.000466256	2
7295	5.95E-05	3
7296	0.00027698	2
7297	0.000420785	1
7298	0.000287937	2
7299	0.000485207	1
7300	0.000542054	2
7301	4.55E-07	3
7303	0.00026763	2
7304	0.000182619	0
7305	0.000262718	0
7306	0.000228034	1
7307	0.000309499	3
7309	0.00037499	3
7310	0.000590287	2
7311	0.000221026	1
7312	0.000256685	2
7313	0.000429633	2
7314	0.000175998	2
7315	0.000293474	3
7316	0.000313809	1
7317	0.000589975	2
7318	0.000385789	1
7319	0.000135101	3
7320	6.45E-05	2
7321	0.000247832	2
7322	0.000514239	1
7323	0.000140647	1
7324	0.000408604	1
7325	0.000452983	1
7326	0.000226264	2
7327	0.000609777	2
7328	0.000291628	1
7329	0.000357964	1
7330	0.000310002	2
7331	0.000399275	0
7332	0.000423944	3
7333	0.000142866	2
7334	0.000510548	1
7335	0.000240797	3
7336	0.000304397	3
7337	0.00016621	2
7338	0.000422274	1
7339	0.000403263	2
7340	0.000179163	2
7341	0.000386833	1
7342	0.000279156	1
7343	0.000357167	1
7344	0.000168513	3
7345	0.000509633	1
7346	0.000165104	1
7347	0.0003597	1
7348	0.000213796	0
7349	0.000213014	1
7350	0.000438812	1
7351	0.000442907	1
7352	0.000543453	2
7353	0.000207378	2
7354	0.000434251	3
7355	7.65E-05	3
7356	5.02E-05	2
7357	0.0002264	1
7358	0.000236661	1
7359	0.000362118	0
7360	0.000190039	2
7361	0.000427677	3
7363	0.000323908	1
7364	9.48E-05	3
7365	0.000309596	2
7366	0.000328328	3
7367	0.000331391	1
7368	0.000406181	1
7369	0.000458576	1
7370	0.000509909	2
7371	0.000390525	3
7372	0.000213258	3
7373	0.000300357	3
7374	0.000420601	1
7375	0.000218238	2
7376	0.000398073	2
7377	0.000220522	2
7378	0.000100553	2
7379	0.000341745	2
7380	0.000289485	2
7381	0.000161015	3
7382	0.000361586	2
7383	0.000321603	1
7384	0.000261665	1
7385	0.000195134	1
7386	0.0001766	1
7387	0.000261404	3
7388	0.000312331	2
7389	0.000115585	3
7390	0.000224817	1
7391	0.000431654	3
7392	0.000273323	3
7393	0.000256417	2
7394	0.00020727	1
7395	0.000351445	1
7396	0.000246168	3
7397	0.00040008	2
7398	0.00037992	1
7399	0.000391781	1
7400	0.000418153	1
7401	0.000119686	3
7402	0.000178466	2
7403	0.000461096	2
7404	0.000291796	2
7405	0.000580149	3
7406	0.000196554	1
7407	0.000615249	3
7408	0.000419123	1
7409	0.000244405	2
7410	0.000205623	3
7411	0.0002005	1
7412	0.000207312	2
7413	0.00020313	3
7414	0.000375069	1
7415	0.00032113	3
7416	0.00024493	2
7417	0.000235166	3
7418	0.000332024	2
7420	0.000301586	3
7421	0.000278076	1
7422	0.00014169	0
7423	0.000487525	2
7424	0.000363026	3
7425	0.000467912	1
7426	0.000328587	1
7427	0.000532978	2
7428	0.000214813	3
7429	0.000164637	3
7430	0.000289446	1
7431	0.000204329	2
7432	0.000144571	1
7433	0.000409524	2
7434	0.000262412	1
7435	0.000318682	3
7436	0.000300704	2
7437	0.000458771	2
7438	7.17E-05	1
7439	0.000184191	2
7440	0.00015137	2
7442	0.000375178	1
7443	0.000210716	3
7444	0.000288289	3
7445	0.000248225	1
7447	0.000288054	1
7448	0.000438037	2
7449	0.000391856	3
7450	0.000267287	2
7451	0.00010784	1
7452	0.000365196	2
7454	7.79E-05	1
7455	0.000290864	3
7456	0.000404147	3
7457	0.000330527	0
7458	0.000238737	2
7459	0.000352752	1
7460	0.000150999	1
7461	0.000118652	2
7462	0.000156163	2
7463	6.18E-06	2
7464	0.000651571	2
7465	0.000150922	2
7466	0.000329406	1
7467	0.000170104	3
7468	0.000725181	1
7469	0.00027238	2
7470	0.000196335	2
7471	0.000383935	1
7472	4.33E-07	2
7473	0.000224715	3
7474	0.000249405	2
7475	0.000377324	2
7476	0.000155311	2
7477	0.000125721	1
7478	0.000182289	3
7479	0.000368053	1
7480	0.00040435	3
7481	0.000102303	1
7482	0.000238567	2
7483	0.000233507	2
7484	0.000326142	1
7485	0.000214123	1
7486	0.000377	1
7487	0.000271936	3
7488	0.000218644	1
7489	0.000534714	1
7490	0.000263633	2
7491	9.63E-05	3
7492	0.000249598	2
7493	0.000217142	3
7494	0.000171713	2
7495	0.000283613	2
7496	0.000289567	1
7497	0.000487745	1
7498	0.000250453	2
7499	0.000761025	1
7500	0.000410312	1
7501	0.000505885	2
7502	0.000141301	3
7503	0.000130823	3
7504	0.000434836	3
7505	0.000239915	3
7506	0.000810525	1
7507	0.00036526	1
7508	0.000246383	1
7509	0.000314984	1
7510	0.000461785	2
7511	0.000391132	1
7512	0.000321256	2
7513	0.000680614	3
7514	0.000172919	3
7515	9.36E-05	2
7516	0.000391504	3
7517	0.000231226	1
7518	0.000189111	1
7519	0.000278403	2
7520	0.000441578	1
7521	0.000361479	3
7522	0.000430558	2
7523	0.000409093	2
7524	0.000220981	2
7525	0.000211039	2
7526	0.000360311	3
7527	0.00016847	2
7528	0.000138505	3
7529	0.000293485	1
7531	0.000116246	1
7532	3.07E-07	1
7533	0.000177261	2
7534	0.000382896	3
7535	0.000232207	1
7536	0.000270203	1
7537	0.000113469	1
7538	0.000120303	2
7539	0.000430942	3
7540	0.000365274	2
7541	0.000425668	2
7542	0.000295498	3
7543	0.000304711	3
7544	0.000133919	1
7545	0.000138904	3
7546	0.000355551	3
7547	9.73E-05	3
7548	0.000564223	3
7549	0.000342091	1
7550	0.00022919	1
7551	0.000252308	2
7552	0.000181797	1
7553	0.000357439	2
7554	0.000439703	3
7555	7.25E-05	1
7556	0.000287889	2
7558	0.000237267	2
7559	0.000238438	1
7560	0.00029765	2
7561	0.000297195	3
7562	0.000168094	2
7563	0.000416802	3
7564	0.000289833	2
7565	0.000655747	1
7566	0.000608934	1
7567	0.000404465	2
7568	0.000365035	2
7569	0.00050127	2
7570	0.000249598	2
7571	0.000368743	3
7572	0.000380583	2
7573	0.000205199	1
7574	0.000251671	3
7575	0.000208415	3
7576	0.000231622	2
7577	0.000292914	3
7578	8.55E-05	3
7579	0.000337983	2
7580	0.000165848	2
7581	0.000193045	1
7582	0.000347621	2
7583	0.000266486	3
7584	0.000456275	2
7585	0.000219571	1
7586	0.000146311	2
7587	0.000161825	1
7588	0.000156789	2
7589	0.000317759	1
7591	0.000185708	3
7592	0.00025015	1
7593	0.00017114	1
7594	0.000168637	1
7595	0.000129247	2
7596	0.000315511	2
7597	0.000528463	1
7598	0.000296052	2
7599	0.000160882	3
7600	0.000347084	2
7601	0.000311876	2
7602	8.86E-05	2
7603	0.000153418	1
7604	0.000178421	2
7605	0.000278482	3
7606	0.000199264	3
7607	0.000150648	2
7608	0.000203923	1
7609	0.000283167	2
7610	0.000184107	2
7611	0.000238029	1
7612	0.000405517	1
7613	0.000451453	3
7614	0.000406078	2
7615	0.000242683	1
7616	0.000218131	3
7617	0.000180467	1
7618	0.000239334	1
7619	0.000277073	1
7620	0.000618714	3
7621	0.000546332	1
7622	0.00039812	2
7623	0.000250149	3
7624	0.000288074	3
7625	0.000213989	3
7626	0.0002293	2
7627	0.000500957	1
7628	0.000240903	2
7629	0.000117619	1
7630	0.000310876	2
7631	0.000503105	1
7632	0.000170239	2
7633	0.000106523	3
7634	0.000212427	1
7635	0.000746658	3
7636	0.000222957	1
7637	0.000416659	2
7638	0.000365306	2
7639	0.000308532	2
7640	0.000292427	2
7641	0.000398095	3
7642	0.000356786	2
7643	0.000362898	2
7644	0.000526418	1
7645	0.000237241	2
7646	0.000533508	1
7647	0.000348392	2
7648	0.000334201	0
7649	0.000206548	2
7650	0.000460732	1
7651	8.44E-05	1
7652	0.000183511	2
7653	0.000239416	2
7655	0.000218674	1
7656	9.02E-05	1
7657	0.00036536	3
7658	0.00021106	2
7659	0.000195406	2
7660	0.000480072	2
7661	0.000254864	2
7662	0.000424069	2
7663	0.000398738	3
7664	0.00026038	2
7665	0.000502527	2
7666	0.000338818	2
7667	0.000332515	2
7668	0.000580943	1
7669	0.00024099	3
7670	0.000191001	0
7671	0.000149307	0
7672	0.000256095	3
7673	0.000614505	3
7674	0.000188004	2
7675	0.000281639	2
7676	0.000148366	2
7677	0.000179806	3
7678	0.000259027	1
7679	0.000299376	1
7680	0.000218205	3
7681	0.000262087	3
7682	0.000227112	1
7683	0.000355307	2
7684	0.000134188	3
7685	0.00051877	3
7686	0.000221142	1
7687	0.000439634	3
7688	0.000252741	3
7689	0.000206278	3
7690	0.000202405	2
7691	0.00023496	2
7692	0.000240712	2
7693	0.000110658	3
7694	0.000159962	3
7695	0.000258633	1
7696	7.96E-05	2
7697	0.000294408	2
7698	0.000372061	2
7699	0.000330616	1
7700	0.000321233	3
7701	0.000159985	0
7702	0.000269887	3
7703	0.000380545	2
7704	0.000337715	2
7705	0.000225263	1
7706	0.000395775	2
7707	0.000289862	2
7708	0.000579539	3
	0.000378963	
	0.000369193	
	0.000641346	
	0.000403538	
	0.000180643	
	0.000237835	
	0.000587827	
	0.000348577	
	0.000363756	
	0.000117651	
	0.000539554	
	0.000302974	
	0.000256098	
	0.000597513	
	0.00029998	
	0.000218867	
	0.000301511	
	0.000219973	
	0.000149426	
	0.000198148	
	0.000425588	
	0.000454451	
	0.000298059	
